"x"
0.298
0.274
0.206
0.83
0.465
0.641
0.862
0.625
0.274
0.664
0.516
0.805
0.857
0.054
0.293
0.493
0.832
0.069
0.841
0.16
0.841
0.315
0.728
0.469
0.409
0.179
0.274
0.672
0.327
0.107
0.135
0.207
0.764
0.983
0.698
0.594
0.31
0.222
0.096
0.605
0.895
0.775
0.478
0.453
0.023
0.488
0.305
0.822
0.185
0.119
0.327
0.832
0.485
0.375
0.505
0.44
0.704
0.308
0.801
0.238
0.795
0.69
0.158
0.705
0.775
0.479
0.15
0.205
0.304
0.801
0.691
0.066
0.706
0.218
0.28
0.588
0.696
0.803
0.984
0.067
0.544
0.283
0.688
0.166
0.717
0.279
0.793
0.05
0.612
0.216
0.778
0.486
0.085
0.861
0.304
0.351
0.473
0.418
0.401
0.594
0.663
0.297
0.114
0.825
0.628
0.665
0.901
0.244
0.744
0.86
0.35
0.695
0.328
0.931
0.49
0.781
0.757
0.893
0.472
0.885
0.743
0.083
0.703
0.862
0.009
0.835
0.425
0.135
0.061
0.459
0.719
0.231
0.044
0.025
0.351
0.336
0.647
0.44
0.23
0.577
0.405
0.567
0.704
0.598
0.957
0.425
0.233
0.225
0.194
0.92
0.147
0.461
0.448
0.916
0.037
0.397
0.264
0.012
0.327
0.321
0.082
0.089
0.125
0.661
0.283
0.732
0.272
0.094
0.306
0.274
0.661
0.411
0.193
0.81
0.066
0.374
0.372
0.343
0.487
0.529
0.61
0.179
0.259
0.031
0.233
0.091
0.494
0.154
0.837
0.859
0.424
0.126
0.606
0.664
0.783
0.653
0.706
0.081
0.941
0.348
0.837
0.341
0.792
0.643
0.584
0.335
0.245
0.702
0.571
0.643
0.572
0.114
0.089
0.308
0.795
0.291
0.229
0.431
0.187
0.56
0.904
0.407
0.298
0.063
0.564
0.731
0.577
0.874
0.467
0.613
0.877
0.948
0.247
0.269
0.36
0.237
0.424
0.259
0.226
0.339
0.512
0.308
0.142
0.471
0.136
0.35
0.401
0.094
0.746
0.391
0.585
0.013
0.233
0.01
0.506
0.502
0.146
0.792
0.08
0.46
0.373
0.022
0.663
0.285
0.797
0.058
0.486
0.009
0.233
0.26
0.099
0.201
0.141
0.515
0.243
0.985
0.565
0.935
0.311
0.151
0.796
0.236
0.381
0.537
0.388
0.665
0.6
0.252
0.097
0.265
0.684
0.32
0.403
0.014
0.22
0.16
0.457
0.342
0.89
0.847
0.089
0.529
0.603
0.822
0.941
0.988
0.005
0.661
0.69
0.433
0.621
0.87
0.398
0.227
0.8
0.248
0.074
0.224
0.373
0.046
0.358
0.535
0.745
0.223
0.454
0.081
0.374
0.03
0.625
0.568
0.305
0.435
0.556
0.947
0.654
0.614
0.523
0.288
0.029
0.432
0.308
0.951
0.133
0.016
0.51
0.35
0.625
0.537
0.06
0.37
0.445
0.064
0.47
0.321
0.852
0.063
0.575
0.706
0.365
0.772
0.929
0.785
0.635
0.275
0.974
0.551
0.882
0.89
0.52
0.633
0.158
0.977
0.225
0.086
0.777
0.451
0.362
0.686
0.363
0.557
0.8
0.081
0.192
0.703
0.06
0.047
0.394
0.703
0.343
0.625
0.218
0.641
0.437
0.66
0.616
0.563
0.466
0.622
0.55
0.292
0.361
0.266
0.872
0.523
0.555
0.7
0.196
0.745
0.752
0.518
0.045
0.892
0.564
0.499
0.686
0.377
0.14
0.316
0.421
0.51
0.333
0.286
0.326
0.558
0.35
0.394
0.197
0.857
0.148
0.368
0.289
0.311
0.926
0.516
0.201
0.777
0.584
0.172
0.434
0.64
0.138
0.237
0.59
0.865
0.385
0.107
0.224
0.52
0.41
0.986
0.742
0.113
0.811
0.882
0.238
0.243
0.184
0.138
0.491
0.577
0.452
0.553
0.038
0.938
0.449
0.421
0.454
0.22
0.868
0.105
0.459
0.82
0.511
0.339
0.72
0.029
0.156
0.613
0.021
0.288
0.463
0.141
0.38
0.655
0.537
0.202
0.147
0.247
0.038
0.564
0.359
0.188
0.08
0.652
0.837
0.451
0.742
0.297
0.778
0.778
0.089
0.326
0.726
0.224
0.519
0.434
0.322
0.834
0.747
0.124
0.449
0.944
0.378
0.312
0.291
0.606
0.909
0.767
0.896
0.42
0.569
0.118
0.375
0.535
0.013
0.553
0.003
0.77
0.088
0.011
0.115
0.487
0.249
0.334
0.765
0.131
0.114
0.612
0.533
0.487
0.105
0.652
0.222
0.828
0.813
0.126
0.204
0.053
0.976
0.873
0.499
0.701
0.41
0.15
0.034
0.473
0.085
0.587
0.306
0.561
0.161
0.532
0.033
0.325
0.461
0.151
0.971
0.87
0.925
0.938
0.544
0.796
0.747
0.057
0.759
0.339
0.545
0.541
0.574
0.071
0.739
0.189
0.462
0.555
0.143
0.814
0.191
0.499
0.907
0.872
0.149
0.559
0.724
0.396
0.319
